,platformId,gameId,champion,queue,season,timestamp,role,lane
3,KR,4459776573,37,450,13,1592657200576,DUO,NONE
4,KR,4458202800,104,420,13,1592593779090,NONE,JUNGLE
0,KR,4462338148,235,420,13,1592745780975,DUO_SUPPORT,NONE
1,KR,4462380854,235,420,13,1592743692161,DUO_SUPPORT,BOTTOM
2,KR,4462210448,498,420,13,1592740532793,DUO,TOP
3,KR,4462053768,523,420,13,1592735453065,DUO_SUPPORT,NONE
4,KR,4461839786,235,420,13,1592730910095,DUO_SUPPORT,BOTTOM
0,KR,4461761884,84,420,13,1592728180151,SOLO,MID
1,KR,4461504054,7,420,13,1592725921183,SOLO,MID
2,KR,4461357885,236,420,13,1592724172725,DUO_SUPPORT,NONE
3,KR,4461206176,84,420,13,1592720229484,SOLO,MID
4,KR,4461137387,7,420,13,1592717757105,DUO,MID
0,KR,4461184616,24,420,13,1592716908372,DUO_CARRY,TOP
1,KR,4458976001,82,420,13,1592630956891,DUO_SUPPORT,NONE
2,KR,4458901389,23,420,13,1592628960067,SOLO,MID
3,KR,4457226323,83,420,13,1592562780175,SOLO,TOP
4,KR,4456604510,67,420,13,1592544668046,DUO_SUPPORT,NONE
0,KR,4461018534,29,430,13,1592714398190,DUO_CARRY,BOTTOM
1,KR,4461015616,81,430,13,1592713238535,DUO,NONE
2,KR,4461012063,64,430,13,1592711718978,NONE,JUNGLE
3,KR,4460993058,103,420,13,1592707497787,SOLO,MID
4,KR,4460901388,81,430,13,1592705410946,NONE,JUNGLE
0,KR,4461246316,235,420,13,1592720618102,DUO_SUPPORT,BOTTOM
1,KR,4461240237,875,420,13,1592718757154,DUO_SUPPORT,NONE
2,KR,4461185572,412,420,13,1592717278401,DUO_SUPPORT,NONE
3,KR,4461016131,497,420,13,1592713551670,DUO_SUPPORT,NONE
4,KR,4460549243,555,420,13,1592672931522,DUO_SUPPORT,BOTTOM
0,KR,4442739772,517,420,13,1591954302607,SOLO,MID
1,KR,4442784190,236,420,13,1591952496201,DUO_SUPPORT,NONE
2,KR,4442698506,7,420,13,1591950358448,DUO,TOP
3,KR,4434737972,7,420,13,1591589255974,DUO,MID
4,KR,4434227794,7,420,13,1591546070230,DUO_SUPPORT,NONE
0,KR,4460444146,238,430,13,1592667392297,DUO_CARRY,BOTTOM
1,KR,4459338230,81,430,13,1592644506694,DUO,NONE
2,KR,4457428246,111,430,13,1592566953118,DUO_SUPPORT,BOTTOM
3,KR,4456233615,429,420,13,1592501135267,DUO_CARRY,BOTTOM
4,KR,4456109913,429,420,13,1592498400508,DUO_CARRY,BOTTOM
0,KR,4458145723,127,420,13,1592589033984,SOLO,MID
1,KR,4458180962,245,420,13,1592586718368,NONE,JUNGLE
2,KR,4457786013,268,420,13,1592575451415,SOLO,MID
3,KR,4457606544,127,420,13,1592572527461,SOLO,MID
4,KR,4457557429,268,420,13,1592570009104,DUO_SUPPORT,NONE
0,KR,4461432172,64,420,13,1592724962752,DUO_SUPPORT,NONE
1,KR,4461391776,104,420,13,1592722468926,NONE,JUNGLE
2,KR,4461213853,104,420,13,1592719770202,NONE,JUNGLE
3,KR,4461089190,517,420,13,1592715009451,NONE,JUNGLE
4,KR,4460551909,516,420,13,1592670188935,DUO_SUPPORT,NONE
0,KR,4460725552,76,450,13,1592685961939,DUO_SUPPORT,NONE
1,KR,4458445314,245,420,13,1592621587910,DUO_SUPPORT,NONE
2,KR,4458342235,517,420,13,1592611808991,NONE,JUNGLE
3,KR,4458380144,64,420,13,1592609456905,NONE,JUNGLE
4,KR,4458249459,268,450,13,1592607571907,DUO_SUPPORT,NONE
0,KR,4460679076,106,420,13,1592678724629,SOLO,TOP
1,KR,4460656902,62,420,13,1592677063628,DUO_SUPPORT,NONE
2,KR,4460634688,8,420,13,1592675619877,DUO_SUPPORT,NONE
3,KR,4460651742,8,420,13,1592674100624,DUO_SUPPORT,NONE
4,KR,4460507100,106,420,13,1592671628121,SOLO,TOP
0,KR,4462328569,117,420,13,1592745798537,SOLO,TOP
1,KR,4462269089,80,420,13,1592743146917,DUO,MID
2,KR,4462137815,2,420,13,1592739806696,NONE,JUNGLE
3,KR,4462048919,80,420,13,1592737076704,SOLO,MID
4,KR,4462060306,80,420,13,1592734328609,DUO,MID
0,KR,4461964136,350,420,13,1592732243716,DUO_SUPPORT,BOTTOM
1,KR,4461240237,432,420,13,1592718757154,DUO_SUPPORT,NONE
2,KR,4459422632,523,430,13,1592645940136,DUO_CARRY,BOTTOM
3,KR,4459329222,81,430,13,1592644768538,DUO_SUPPORT,NONE
4,KR,4459043644,350,420,13,1592633580815,DUO_SUPPORT,MID
0,KR,4462157684,43,420,13,1592739747563,DUO_SUPPORT,BOTTOM
1,KR,4461894347,875,420,13,1592731824562,DUO_SUPPORT,BOTTOM
2,KR,4461835416,412,420,13,1592729493384,DUO_SUPPORT,BOTTOM
3,KR,4461840786,43,420,13,1592727996328,DUO_SUPPORT,NONE
4,KR,4461543201,201,420,13,1592725804378,DUO_SUPPORT,BOTTOM
0,KR,4462399662,76,420,13,1592746340646,NONE,JUNGLE
1,KR,4462346496,76,420,13,1592745275829,DUO_SUPPORT,NONE
2,KR,4462138685,76,420,13,1592740034557,NONE,JUNGLE
3,KR,4462171580,76,420,13,1592737916091,NONE,JUNGLE
4,KR,4462010164,30,420,13,1592734128057,NONE,JUNGLE
0,KR,4454898176,157,420,13,1592459079908,SOLO,MID
1,KR,4454806606,245,420,13,1592457748647,DUO_SUPPORT,NONE
2,KR,4454883455,245,420,13,1592456324733,DUO_SUPPORT,NONE
3,KR,4454718739,245,420,13,1592452990217,SOLO,MID
4,KR,4437981446,157,420,13,1591719127783,SOLO,MID
0,KR,4454589948,268,450,13,1592432147637,DUO,NONE
1,KR,4454529573,157,450,13,1592430454848,DUO_SUPPORT,TOP
2,KR,4449643862,22,420,13,1592210109098,DUO,MID
3,KR,4449548176,523,420,13,1592207693912,DUO_SUPPORT,NONE
4,KR,4449552449,81,420,13,1592205422451,DUO_CARRY,BOTTOM
0,KR,4461991226,106,420,13,1592731449237,NONE,JUNGLE
1,KR,4461758680,875,420,13,1592730001960,DUO_SUPPORT,NONE
2,KR,4459859800,48,420,13,1592660915074,NONE,JUNGLE
3,KR,4459417871,48,420,13,1592647928971,NONE,JUNGLE
4,KR,4459064527,48,420,13,1592633863806,DUO_SUPPORT,NONE
0,KR,4462201166,555,420,13,1592740357664,DUO_SUPPORT,BOTTOM
1,KR,4462171580,412,420,13,1592737916091,DUO_SUPPORT,BOTTOM
2,KR,4462076509,875,420,13,1592736303129,DUO_SUPPORT,NONE
3,KR,4459697015,43,420,13,1592654622149,DUO_SUPPORT,BOTTOM
4,KR,4459276683,111,420,13,1592640953424,DUO_SUPPORT,BOTTOM
0,KR,4462004380,245,420,13,1592735169548,NONE,JUNGLE
1,KR,4461777360,3,420,13,1592729975909,DUO,MID
2,KR,4461505656,4,420,13,1592726461412,SOLO,MID
3,KR,4461336766,4,420,13,1592723788185,DUO,TOP
4,KR,4461208144,38,420,13,1592720815212,DUO,TOP
0,KR,4459349783,58,420,13,1592645215412,DUO_SUPPORT,TOP
1,KR,4459251925,7,420,13,1592639406426,SOLO,MID
2,KR,4456276615,126,420,13,1592503866667,SOLO,TOP
3,KR,4456203884,236,420,13,1592500891889,DUO,TOP
4,KR,4456210009,266,420,13,1592498553873,SOLO,TOP
0,KR,4462121844,266,440,13,1592738022986,SOLO,TOP
1,KR,4460765625,98,430,13,1592686681434,DUO_SUPPORT,BOTTOM
2,KR,4460725227,875,430,13,1592685390392,DUO_SUPPORT,NONE
3,KR,4460754264,235,430,13,1592684307145,DUO_SUPPORT,NONE
4,KR,4460723299,101,430,13,1592682511101,DUO_SUPPORT,BOTTOM
0,KR,4461923461,134,420,13,1592731965157,DUO,NONE
1,KR,4457509997,429,420,13,1592570602270,DUO_CARRY,BOTTOM
2,KR,4455078868,429,420,13,1592469238710,DUO,NONE
3,KR,4454448756,134,420,13,1592414824070,DUO_CARRY,BOTTOM
4,KR,4437244104,22,420,13,1591706193258,DUO,NONE
0,KR,4459321541,51,420,13,1592642284858,DUO_CARRY,BOTTOM
1,KR,4458896351,81,420,13,1592630641128,DUO_CARRY,BOTTOM
2,KR,4458176439,81,420,13,1592589609142,DUO,MID
3,KR,4458153088,115,420,13,1592587572518,DUO_CARRY,BOTTOM
4,KR,4458064189,145,420,13,1592583801381,DUO_CARRY,BOTTOM
0,KR,4461179628,107,420,13,1592718558231,NONE,JUNGLE
1,KR,4461103597,81,420,13,1592716018765,SOLO,BOTTOM
2,KR,4459046241,107,420,13,1592634420830,NONE,JUNGLE
3,KR,4456974147,39,440,13,1592558028782,DUO,MID
4,KR,4456868210,107,420,13,1592555429011,DUO_CARRY,BOTTOM
0,KR,4462233212,134,420,13,1592741382001,SOLO,MID
1,KR,4461792465,131,420,13,1592728477067,SOLO,MID
2,KR,4461447846,64,420,13,1592726965414,NONE,JUNGLE
3,KR,4461339605,517,420,13,1592724664476,SOLO,MID
4,KR,4461371235,142,420,13,1592722213243,DUO_SUPPORT,NONE
0,KR,4461437841,245,420,13,1592726623036,NONE,JUNGLE
1,KR,4461470232,76,420,13,1592724767617,NONE,JUNGLE
2,KR,4461344151,104,420,13,1592723014511,DUO_SUPPORT,NONE
3,KR,4461269704,76,420,13,1592721732953,DUO_SUPPORT,NONE
4,KR,4461225547,517,420,13,1592720385197,DUO_SUPPORT,NONE
0,KR,4461922171,76,420,13,1592731581925,NONE,JUNGLE
1,KR,4461753459,60,420,13,1592728377894,NONE,JUNGLE
2,KR,4461505656,104,420,13,1592726461412,NONE,JUNGLE
3,KR,4461325454,203,420,13,1592723350955,NONE,JUNGLE
4,KR,4461102053,104,420,13,1592715479026,NONE,JUNGLE
0,KR,4460418880,3,420,13,1592668856633,SOLO,MID
1,KR,4460492655,3,420,13,1592667237427,SOLO,MID
2,KR,4460159173,43,420,13,1592663437890,DUO_SUPPORT,BOTTOM
3,KR,4459266963,246,440,13,1592640977223,SOLO,MID
4,KR,4456051890,81,430,13,1592490994099,DUO_CARRY,BOTTOM
0,KR,4462388165,523,420,13,1592745789293,DUO_CARRY,BOTTOM
1,KR,4462360776,523,420,13,1592743639091,DUO_CARRY,BOTTOM
2,KR,4461787547,523,420,13,1592730072035,DUO_SUPPORT,NONE
3,KR,4461478887,145,420,13,1592727385307,DUO_CARRY,BOTTOM
4,KR,4461470964,145,420,13,1592725011798,DUO_CARRY,BOTTOM
0,KR,4462491106,62,420,13,1592746817421,SOLO,TOP
1,KR,4462305017,58,420,13,1592744396794,NONE,JUNGLE
2,KR,4462232179,106,420,13,1592741097759,SOLO,TOP
3,KR,4461792465,68,420,13,1592728477067,DUO,TOP
4,KR,4461526289,62,420,13,1592726629016,DUO_SUPPORT,NONE
0,KR,4460528485,145,420,13,1592672506730,DUO_CARRY,BOTTOM
1,KR,4460550218,145,420,13,1592669562937,DUO_CARRY,BOTTOM
2,KR,4460492287,523,420,13,1592667122887,DUO_SUPPORT,NONE
3,KR,4460352258,81,420,13,1592664649113,DUO_CARRY,BOTTOM
4,KR,4460220717,523,420,13,1592661238060,DUO_SUPPORT,NONE
0,KR,4448809354,203,420,13,1592152120094,NONE,JUNGLE
1,KR,4448707732,104,420,13,1592150504122,DUO_SUPPORT,NONE
2,KR,4448521161,203,420,13,1592144724832,DUO_SUPPORT,NONE
3,KR,4448403683,104,420,13,1592142849212,NONE,JUNGLE
4,KR,4448235446,245,420,13,1592140278672,NONE,JUNGLE
0,KR,4460586145,30,420,13,1592671818370,SOLO,TOP
1,KR,4460551909,30,420,13,1592670188935,DUO_SUPPORT,NONE
2,KR,4460494907,30,420,13,1592667902016,SOLO,TOP
3,KR,4460317282,30,420,13,1592665519312,NONE,JUNGLE
4,KR,4457885057,75,420,13,1592577910159,DUO,TOP
0,KR,4462422249,246,420,13,1592746863008,DUO_SUPPORT,NONE
1,KR,4462314589,246,420,13,1592744619215,SOLO,MID
2,KR,4462285042,246,420,13,1592741997653,SOLO,MID
3,KR,4462157930,18,430,13,1592739745269,DUO,MID
4,KR,4460760937,523,430,13,1592680244113,DUO_SUPPORT,NONE
0,KR,4462328569,62,420,13,1592745798537,SOLO,TOP
1,KR,4462305219,133,420,13,1592744440279,DUO_SUPPORT,NONE
2,KR,4462294317,62,420,13,1592741870496,SOLO,TOP
3,KR,4462178240,516,420,13,1592739957577,SOLO,TOP
4,KR,4460793461,875,420,13,1592683586870,SOLO,MID
0,KR,4461288693,56,420,13,1592721423060,SOLO,TOP
1,KR,4461204412,246,420,13,1592719657493,SOLO,MID
2,KR,4461126469,246,420,13,1592717435102,SOLO,MID
3,KR,4461181394,246,420,13,1592715807531,SOLO,MID
4,KR,4456856897,127,420,13,1592554796520,SOLO,MID
0,KR,4458125162,18,420,13,1592588515118,DUO_SUPPORT,NONE
1,KR,4458028984,22,420,13,1592585679195,DUO_CARRY,BOTTOM
2,KR,4458051414,236,420,13,1592582804546,SOLO,BOTTOM
3,KR,4442958780,21,420,13,1591961185058,SOLO,BOTTOM
4,KR,4442722295,15,420,13,1591951381895,DUO_CARRY,BOTTOM
0,KR,4460420446,134,420,13,1592666353429,SOLO,MID
1,KR,4460301966,131,420,13,1592664170288,SOLO,MID
2,KR,4460220717,131,420,13,1592661238060,DUO_SUPPORT,NONE
3,KR,4459936234,131,420,13,1592660138346,DUO,NONE
4,KR,4459747713,131,420,13,1592657594752,DUO,NONE
0,KR,4458224679,133,420,13,1592596830787,DUO_CARRY,MID
1,KR,4458202800,133,420,13,1592593779090,SOLO,TOP
2,KR,4458129980,133,420,13,1592591675985,DUO,TOP
3,KR,4458136081,133,420,13,1592589156820,SOLO,MID
4,KR,4458192040,133,420,13,1592587264803,SOLO,TOP
0,KR,4459475787,39,420,13,1592647348997,DUO,MID
1,KR,4452147862,39,420,13,1592313611498,DUO_SUPPORT,NONE
2,KR,4452101863,82,420,13,1592311508075,SOLO,TOP
3,KR,4451383422,62,420,13,1592292767337,SOLO,TOP
4,KR,4450417614,236,420,13,1592231677921,DUO_SUPPORT,NONE
0,KR,4462060306,43,420,13,1592734328609,DUO_SUPPORT,MID
1,KR,4461763591,555,420,13,1592728691632,DUO_SUPPORT,BOTTOM
2,KR,4461437841,350,420,13,1592726623036,DUO_SUPPORT,BOTTOM
3,KR,4461339605,432,420,13,1592724664476,DUO_SUPPORT,BOTTOM
4,KR,4459709939,555,420,13,1592657828406,DUO_SUPPORT,BOTTOM
0,KR,4460874266,412,420,13,1592701188799,DUO_SUPPORT,BOTTOM
1,KR,4460871649,875,420,13,1592698468963,SOLO,BOTTOM
2,KR,4460759455,68,420,13,1592695101323,DUO_SUPPORT,BOTTOM
3,KR,4460748322,43,420,13,1592692752088,DUO_SUPPORT,BOTTOM
4,KR,4460786184,235,420,13,1592688236625,DUO_SUPPORT,BOTTOM
0,KR,4462300773,238,420,13,1592743167880,SOLO,MID
1,KR,4462233212,238,420,13,1592741382001,SOLO,MID
2,KR,4462166540,236,420,13,1592739474583,DUO_SUPPORT,NONE
3,KR,4462054778,134,420,13,1592735732677,SOLO,MID
4,KR,4461998331,4,420,13,1592733807273,SOLO,MID
0,KR,4462410696,24,420,13,1592746460476,SOLO,TOP
1,KR,4462380854,62,420,13,1592743692161,SOLO,TOP
2,KR,4462285042,62,420,13,1592741997653,SOLO,TOP
3,KR,4462078097,164,420,13,1592736833985,SOLO,TOP
4,KR,4462053768,164,420,13,1592735453065,DUO_SUPPORT,NONE
0,KR,4459499888,246,420,13,1592648944981,SOLO,MID
1,KR,4459432439,246,420,13,1592646068273,SOLO,MID
2,KR,4443553658,91,420,13,1591968115665,DUO_SUPPORT,NONE
3,KR,4443078944,236,420,13,1591964158688,DUO_CARRY,BOTTOM
4,KR,4441805969,246,420,13,1591889762123,SOLO,MID
0,KR,4461930288,62,420,13,1592730986923,DUO_SUPPORT,NONE
1,KR,4461753459,13,420,13,1592728377894,SOLO,TOP
2,KR,4461526289,41,420,13,1592726629016,DUO,NONE
3,KR,4461398673,106,420,13,1592724524784,NONE,JUNGLE
4,KR,4461344151,62,420,13,1592723014511,DUO_SUPPORT,NONE
0,KR,4453337433,99,420,13,1592382488570,DUO_SUPPORT,NONE
1,KR,4452300744,43,420,13,1592316810010,DUO_SUPPORT,BOTTOM
2,KR,4451396701,350,420,13,1592294419780,DUO_SUPPORT,BOTTOM
3,KR,4451354228,555,420,13,1592292477374,DUO_SUPPORT,BOTTOM
4,KR,4451311425,875,420,13,1592290843656,DUO_SUPPORT,BOTTOM
0,KR,4462491106,517,420,13,1592746817421,SOLO,MID
1,KR,4462366201,236,420,13,1592745217878,DUO_SUPPORT,NONE
2,KR,4462294317,7,420,13,1592741870496,SOLO,MID
3,KR,4462157684,7,420,13,1592739747563,DUO,MID
4,KR,4462130210,875,420,13,1592737452203,DUO,MID
0,KR,4461943577,64,420,13,1592732092230,DUO_SUPPORT,NONE
1,KR,4461777239,48,420,13,1592729968921,NONE,JUNGLE
2,KR,4461840786,126,420,13,1592727996328,DUO_SUPPORT,NONE
3,KR,4461504054,62,420,13,1592725921183,DUO,TOP
4,KR,4461336766,64,420,13,1592723788185,NONE,JUNGLE
0,KR,4460721588,523,420,13,1592680731483,DUO,NONE
1,KR,4460609780,67,420,13,1592678184927,SOLO,TOP
2,KR,4460665174,429,420,13,1592675968162,DUO_CARRY,BOTTOM
3,KR,4460671998,429,420,13,1592674262667,DUO_SUPPORT,NONE
4,KR,4460509568,523,420,13,1592672493620,DUO_CARRY,BOTTOM
0,KR,4462052763,875,420,13,1592735087262,SOLO,MID
1,KR,4461102053,266,420,13,1592715479026,DUO,TOP
2,KR,4459312143,80,420,13,1592642442078,DUO,MID
3,KR,4459234423,127,420,13,1592640072737,SOLO,TOP
4,KR,4458912749,62,420,13,1592629536885,SOLO,TOP
0,KR,4462443698,53,450,13,1592747272487,DUO_SUPPORT,NONE
1,KR,4461816733,126,450,13,1592729748437,DUO_SUPPORT,NONE
2,KR,4461433618,142,450,13,1592725207126,DUO_SUPPORT,NONE
3,KR,4461317947,39,450,13,1592723868531,DUO,NONE
4,KR,4459064527,76,420,13,1592633863806,DUO_SUPPORT,NONE
0,KR,4440184499,246,420,13,1591812319996,DUO_CARRY,MID
1,KR,4440162290,246,420,13,1591810471024,DUO_SUPPORT,NONE
2,KR,4438551421,498,450,13,1591756690771,DUO_SUPPORT,NONE
3,KR,4438329609,266,450,13,1591755321546,DUO_SUPPORT,NONE
4,KR,4437944701,142,420,13,1591720574582,SOLO,MID
0,KR,4456253490,143,420,13,1592501121327,DUO_SUPPORT,BOTTOM
1,KR,4456261628,235,420,13,1592499865714,DUO_SUPPORT,NONE
2,KR,4453393004,43,420,13,1592380670575,DUO_SUPPORT,NONE
3,KR,4450778637,235,420,13,1592242630222,DUO_SUPPORT,BOTTOM
4,KR,4450785077,235,420,13,1592240728590,DUO_SUPPORT,BOTTOM
0,KR,4459566113,43,420,13,1592650973617,DUO_SUPPORT,BOTTOM
1,KR,4459502782,412,420,13,1592649254763,SOLO,BOTTOM
2,KR,4459493914,43,420,13,1592646806045,DUO_SUPPORT,BOTTOM
3,KR,4453857769,43,420,13,1592401393947,DUO_SUPPORT,BOTTOM
4,KR,4453880939,111,420,13,1592399250139,DUO_SUPPORT,BOTTOM
0,KR,4455854271,126,420,13,1592485639090,DUO_SUPPORT,NONE
1,KR,4455457162,39,420,13,1592483510851,SOLO,TOP
2,KR,4455379094,126,420,13,1592481043550,SOLO,TOP
3,KR,4455304134,114,420,13,1592479239356,SOLO,TOP
4,KR,4455273770,517,420,13,1592475671973,SOLO,TOP
0,KR,4461841988,127,450,13,1592728231873,DUO_SUPPORT,NONE
1,KR,4461508811,1,450,13,1592727237378,DUO_SUPPORT,NONE
2,KR,4461466050,127,450,13,1592726330888,DUO,NONE
3,KR,4461123973,63,450,13,1592716453262,DUO_SUPPORT,MID
4,KR,4461130479,236,450,13,1592715206349,DUO_SUPPORT,NONE
0,KR,4461194388,60,420,13,1592716891179,NONE,JUNGLE
1,KR,4457206910,60,420,13,1592562986437,NONE,JUNGLE
2,KR,4456963637,104,420,13,1592557710081,NONE,JUNGLE
3,KR,4456897714,104,420,13,1592555340938,NONE,JUNGLE
4,KR,4456217751,48,420,13,1592504124891,NONE,JUNGLE
0,KR,4457701089,875,420,13,1592573791137,DUO_SUPPORT,TOP
1,KR,4457614746,432,420,13,1592572031211,DUO_SUPPORT,BOTTOM
2,KR,4457559918,202,420,13,1592570748070,DUO_SUPPORT,NONE
3,KR,4457488999,875,420,13,1592567495186,DUO_SUPPORT,BOTTOM
4,KR,4457403010,432,420,13,1592565032782,DUO_SUPPORT,BOTTOM
0,KR,4462308377,164,420,13,1592745353634,SOLO,TOP
1,KR,4462300773,421,420,13,1592743167880,NONE,JUNGLE
2,KR,4462213622,164,420,13,1592741485321,SOLO,TOP
3,KR,4462133809,76,420,13,1592738599585,NONE,JUNGLE
4,KR,4461861754,164,420,13,1592728357305,SOLO,TOP
0,KR,4459556876,114,420,13,1592651208886,DUO,TOP
1,KR,4455768096,24,420,13,1592486582176,NONE,JUNGLE
2,KR,4451120766,24,420,13,1592280460464,DUO_SUPPORT,NONE
3,KR,4447530580,24,420,13,1592119074751,SOLO,TOP
4,KR,4447462948,24,420,13,1592117129099,SOLO,TOP
0,KR,4462482942,38,420,13,1592747285613,SOLO,MID
1,KR,4462375543,38,420,13,1592745046563,SOLO,MID
2,KR,4462278458,266,420,13,1592742962588,DUO_SUPPORT,NONE
3,KR,4462251280,24,420,13,1592740804746,SOLO,TOP
4,KR,4461861754,24,420,13,1592728357305,SOLO,TOP
0,KR,4462069639,145,420,13,1592737289967,DUO_CARRY,BOTTOM
1,KR,4461969732,523,420,13,1592734109313,DUO_CARRY,BOTTOM
2,KR,4460911727,81,420,13,1592706338716,DUO_CARRY,BOTTOM
3,KR,4460897438,29,420,13,1592703865472,DUO_CARRY,BOTTOM
4,KR,4457688415,523,420,13,1592573332757,DUO_CARRY,BOTTOM
0,KR,4462461473,429,420,13,1592746804093,DUO_CARRY,BOTTOM
1,KR,4462390050,523,420,13,1592743496299,DUO_SUPPORT,NONE
2,KR,4459105120,157,420,13,1592636871995,DUO_SUPPORT,NONE
3,KR,4459046241,235,420,13,1592634420830,DUO_CARRY,BOTTOM
4,KR,4459030525,523,420,13,1592632447116,DUO_CARRY,BOTTOM
0,KR,4461482474,26,420,13,1592725450825,DUO,MID
1,KR,4459028272,26,420,13,1592635009471,SOLO,MID
2,KR,4458616430,26,420,13,1592626869349,DUO_SUPPORT,NONE
3,KR,4456532422,26,420,13,1592537910157,SOLO,MID
4,KR,4454982596,101,420,13,1592461359533,DUO_SUPPORT,NONE
0,KR,4449976925,61,430,13,1592222712375,DUO,NONE
1,KR,4449913174,117,430,13,1592221070928,SOLO,MID
2,KR,4449828156,117,430,13,1592219397609,SOLO,MID
3,KR,4449873201,429,430,13,1592218127555,DUO_SUPPORT,NONE
4,KR,4448781578,117,430,13,1592148412577,SOLO,MID
0,KR,4462375780,154,420,13,1592745112651,NONE,JUNGLE
1,KR,4460598347,154,420,13,1592672662401,NONE,JUNGLE
2,KR,4460513062,154,420,13,1592670337635,NONE,JUNGLE
3,KR,4460159173,154,420,13,1592663437890,NONE,JUNGLE
4,KR,4460181313,154,420,13,1592661317322,SOLO,BOTTOM
0,KR,4462227984,54,420,13,1592742742293,DUO_SUPPORT,NONE
1,KR,4462068086,164,420,13,1592736803267,SOLO,TOP
2,KR,4462052763,517,420,13,1592735087262,DUO,TOP
3,KR,4460507100,62,420,13,1592671628121,SOLO,TOP
4,KR,4460551909,62,420,13,1592670188935,DUO_SUPPORT,NONE
0,KR,4460865247,126,450,13,1592701803970,DUO_SUPPORT,NONE
1,KR,4460823398,107,450,13,1592699821202,DUO,TOP
2,KR,4460802970,142,450,13,1592698161394,DUO_SUPPORT,TOP
3,KR,4458256642,164,450,13,1592601195522,DUO_SUPPORT,MID
4,KR,4456714889,236,420,13,1592549504527,DUO_CARRY,BOTTOM
0,KR,4462325489,62,420,13,1592744959505,SOLO,TOP
1,KR,4459439401,62,420,13,1592648528799,DUO_SUPPORT,BOTTOM
2,KR,4456115806,62,420,13,1592496335944,SOLO,MID
3,KR,4455179509,24,420,13,1592473893060,SOLO,TOP
4,KR,4453349424,62,420,13,1592383466742,DUO_SUPPORT,NONE
0,KR,4458627736,245,430,13,1592627397486,NONE,JUNGLE
1,KR,4450089335,44,420,13,1592226631328,DUO_SUPPORT,BOTTOM
2,KR,4450012056,875,420,13,1592223947300,DUO_SUPPORT,BOTTOM
3,KR,4449924152,79,420,13,1592221485924,DUO_SUPPORT,BOTTOM
4,KR,4449887777,43,420,13,1592220084140,DUO_SUPPORT,NONE
0,KR,4462192661,875,420,13,1592738377415,DUO_SUPPORT,BOTTOM
1,KR,4462095835,350,420,13,1592736305331,SOLO,BOTTOM
2,KR,4461345071,235,420,13,1592723298164,DUO_SUPPORT,BOTTOM
3,KR,4460732455,53,420,13,1592681793224,DUO_SUPPORT,BOTTOM
4,KR,4460637264,235,420,13,1592677267868,DUO_SUPPORT,BOTTOM
0,KR,4460624685,236,420,13,1592675484242,SOLO,MID
1,KR,4460660088,42,420,13,1592673303238,SOLO,MID
2,KR,4460545936,246,420,13,1592671642697,DUO_SUPPORT,NONE
3,KR,4460317439,7,420,13,1592665515426,DUO,TOP
4,KR,4459417871,68,420,13,1592647928971,SOLO,MID
0,KR,4461943577,145,420,13,1592732092230,DUO,NONE
1,KR,4461777239,145,420,13,1592729968921,DUO_CARRY,BOTTOM
2,KR,4461840786,429,420,13,1592727996328,DUO,NONE
3,KR,4461504054,81,420,13,1592725921183,DUO,TOP
4,KR,4461336766,81,420,13,1592723788185,DUO_CARRY,BOTTOM
0,KR,4461920724,421,420,13,1592731101924,DUO_SUPPORT,NONE
1,KR,4461833702,421,420,13,1592728909311,NONE,JUNGLE
2,KR,4461446801,421,420,13,1592726648248,NONE,JUNGLE
3,KR,4461432172,421,420,13,1592724962752,DUO_SUPPORT,NONE
4,KR,4460880877,421,420,13,1592697547650,NONE,JUNGLE
0,KR,4462095835,517,420,13,1592736305331,SOLO,TOP
1,KR,4461979858,126,420,13,1592734179879,SOLO,TOP
2,KR,4460695566,517,420,13,1592676394215,SOLO,MID
3,KR,4460671998,517,420,13,1592674262667,DUO_SUPPORT,NONE
4,KR,4460545936,517,420,13,1592671642697,DUO_SUPPORT,NONE
0,KR,4461050165,81,420,13,1592711110492,DUO_CARRY,BOTTOM
1,KR,4460914041,523,420,13,1592707734930,DUO_CARRY,BOTTOM
2,KR,4460930094,81,420,13,1592705434186,DUO_CARRY,BOTTOM
3,KR,4460732455,134,420,13,1592681793224,DUO_CARRY,BOTTOM
4,KR,4460720468,29,420,13,1592679651819,DUO_CARRY,BOTTOM
0,KR,4462162710,26,700,13,1592738623109,DUO_SUPPORT,MID
1,KR,4462063435,432,700,13,1592735669451,DUO_SUPPORT,BOTTOM
2,KR,4461814211,523,430,13,1592728963307,DUO_CARRY,BOTTOM
3,KR,4461392901,50,450,13,1592722669932,DUO_SUPPORT,NONE
4,KR,4461289310,26,450,13,1592721492099,DUO_SUPPORT,NONE
0,KR,4462380854,7,420,13,1592743692161,SOLO,MID
1,KR,4462291070,7,420,13,1592740999863,SOLO,MID
2,KR,4462166540,7,420,13,1592739474583,DUO_SUPPORT,NONE
3,KR,4461077837,236,420,13,1592714380865,SOLO,MID
4,KR,4461041043,110,420,13,1592711493826,DUO_CARRY,BOTTOM
0,KR,4461293708,412,420,13,1592720036165,DUO_SUPPORT,BOTTOM
1,KR,4461127838,875,420,13,1592717941804,DUO_SUPPORT,BOTTOM
2,KR,4459266403,875,420,13,1592640798957,DUO_SUPPORT,BOTTOM
